Product Name,Product URL,Brand,Sale Price,Mrp,Discount Percentage,Number Of Ratings,Number Of Reviews,Upc,Star Rating,Ram
"SAMSUNG Galaxy Note 20 Ultra 5G (Mystic Black, 256 GB)",https://www.flipkart.com/samsung-galaxy-note-20-ultra-5g-mystic-black-256-gb/p/itme2a64f28d2ae6?pid=MOBFU5WYPMCGAZ6J,SAMSUNG,104999,116000,9,188,46,MOBFU5WYPMCGAZ6J,4.5,12 GB
"SAMSUNG Galaxy Note 20 (Mystic Green, 256 GB)",https://www.flipkart.com/samsung-galaxy-note-20-mystic-green-256-gb/p/itm024a31c732799?pid=MOBFU5WYVAAGDCGW,SAMSUNG,77999,86000,9,63,6,MOBFU5WYVAAGDCGW,4.4,8 GB
"ringme ME 10 Pro (Black, 16 GB)",https://www.flipkart.com/ringme-me-10-pro-black-16-gb/p/itm6457e6ab2f93b?pid=MOBFU7566ZKVRTPJ,ringme,4849,4849,0,46,6,MOBFU7566ZKVRTPJ,2.8,2 GB
"ringme ME 10 Pro (Blue, 16 GB)",https://www.flipkart.com/ringme-me-10-pro-blue-16-gb/p/itm6457e6ab2f93b?pid=MOBFU75GDQUWPZVG,ringme,4849,4849,0,46,6,MOBFU75GDQUWPZVG,2.8,2 GB
"OPPO A5s (Blue, 64 GB)",https://www.flipkart.com/oppo-a5s-blue-64-gb/p/itmffhgzsqaczrn4?pid=MOBFU76GG2GGT5AE,OPPO,11900,11900,0,38374,2435,MOBFU76GG2GGT5AE,4.4,4 GB
"REDMI Note 9 Pro Max (Aurora Blue, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-max-aurora-blue-128-gb/p/itmdfca874389b4d?pid=MOBFU84NFQZTZBBZ,Redmi,22995,22999,0,1341,105,MOBFU84NFQZTZBBZ,4.4,8 GB
"SAMSUNG Galaxy M01s  (Light Blue, 32 GB)",https://www.flipkart.com/samsung-galaxy-m01s-light-blue-32-gb/p/itm165dd2039b184?pid=MOBFU897FS2HKWFE,SAMSUNG,9735,9735,0,486,27,MOBFU897FS2HKWFE,4.2,3 GB
"SAMSUNG M01 core (Blue, 16 GB)",https://www.flipkart.com/samsung-m01-core-blue-16-gb/p/itma9e257004962e?pid=MOBFUAEBBSAWG6HG,SAMSUNG,5499,6500,15,5913,487,MOBFUAEBBSAWG6HG,4,1 GB
"SAMSUNG M01 core (Black, 32 GB)",https://www.flipkart.com/samsung-m01-core-black-32-gb/p/itm608a437cc6d05?pid=MOBFUAEBGXVGX5US,SAMSUNG,6149,6149,0,6152,538,MOBFUAEBGXVGX5US,3.9,2 GB
"SAMSUNG M01 core (Black, 16 GB)",https://www.flipkart.com/samsung-m01-core-black-16-gb/p/itmcc59efe93b40b?pid=MOBFUAEBGZKRFGHX,SAMSUNG,5499,5499,0,5913,487,MOBFUAEBGZKRFGHX,4,1 GB
"SAMSUNG M01 core (Blue, 32 GB)",https://www.flipkart.com/samsung-m01-core-blue-32-gb/p/itm4af92173df3c8?pid=MOBFUAEBY34F3GYV,SAMSUNG,6150,6150,0,6152,538,MOBFUAEBY34F3GYV,3.9,2 GB
"SAMSUNG M01 core (Red, 16 GB)",https://www.flipkart.com/samsung-m01-core-red-16-gb/p/itmc0e7614fd579e?pid=MOBFUAGV5QW3MMZW,SAMSUNG,5499,5499,0,5913,487,MOBFUAGV5QW3MMZW,4,1 GB
"SAMSUNG M01 core (Red, 32 GB)",https://www.flipkart.com/samsung-m01-core-red-32-gb/p/itm297a54063198e?pid=MOBFUAGVPHANZXNZ,SAMSUNG,6159,6220,0,6119,535,MOBFUAGVPHANZXNZ,3.9,2 GB
"Panasonic Eluga I7 (Black, 16 GB)",https://www.flipkart.com/panasonic-eluga-i7-black-16-gb/p/itm239d9c0803093?pid=MOBFUDMHE6UCU7H2,Panasonic,5005,5005,0,6290,641,MOBFUDMHE6UCU7H2,3.7,2 GB
"Tecno Spark 5 Pro (Seabed Blue, 64 GB)",https://www.flipkart.com/tecno-spark-5-pro-seabed-blue-64-gb/p/itm847ed60eeb710?pid=MOBFUE4RP672ZER6,Tecno,10980,10980,0,288,14,MOBFUE4RP672ZER6,4.3,4 GB
"realme C15 (Power Silver, 32 GB)",https://www.flipkart.com/realme-c15-power-silver-32-gb/p/itm70ebdb8a0fbdf?pid=MOBFUEPQCDMJSGFX,realme,8999,11999,25,45998,3317,MOBFUEPQCDMJSGFX,4.3,3 GB
"realme C12 (Power Silver, 32 GB)",https://www.flipkart.com/realme-c12-power-silver-32-gb/p/itm4854d77becc77?pid=MOBFUEPQEEDFBHCE,realme,7999,10999,27,248270,15219,MOBFUEPQEEDFBHCE,4.4,3 GB
"realme C15 (Power Blue, 64 GB)",https://www.flipkart.com/realme-c15-power-blue-64-gb/p/itm70ebdb8a0fbdf?pid=MOBFUEPQHCTRYJ62,realme,9999,12999,23,111276,6720,MOBFUEPQHCTRYJ62,4.4,4 GB
"realme C12 (Power Blue, 32 GB)",https://www.flipkart.com/realme-c12-power-blue-32-gb/p/itm4854d77becc77?pid=MOBFUEPQHDPFKKQT,realme,7999,10999,27,248270,15219,MOBFUEPQHDPFKKQT,4.4,3 GB
"realme C15 (Power Blue, 32 GB)",https://www.flipkart.com/realme-c15-power-blue-32-gb/p/itm70ebdb8a0fbdf?pid=MOBFUEPQUYDNJFAG,realme,8999,11999,25,45998,3317,MOBFUEPQUYDNJFAG,4.3,3 GB
"realme C15 (Power Silver, 64 GB)",https://www.flipkart.com/realme-c15-power-silver-64-gb/p/itm70ebdb8a0fbdf?pid=MOBFUEPQYF27Y72B,realme,9999,12999,23,111275,6720,MOBFUEPQYF27Y72B,4.4,4 GB
"BlackZone UNI 4G (SKYLINE BLUE, 16 GB)",https://www.flipkart.com/blackzone-uni-4g-skyline-blue-16-gb/p/itmd9c3c321687d7?pid=MOBFUFFY2R7FPCQG,BlackZone,5799,5899,1,132,11,MOBFUFFY2R7FPCQG,3.3,2 GB
"Micromax Bharat 4 Plus (Black, 16 GB)",https://www.flipkart.com/micromax-bharat-4-plus-black-16-gb/p/itm489b353906344?pid=MOBFUFPMTHWBCTVW,Micromax,5340,5340,0,86,11,MOBFUFPMTHWBCTVW,3,2 GB
"REDMI Note 9 Pro Max (Interstellar Black, 64 GB)",https://www.flipkart.com/redmi-note-9-pro-max-interstellar-black-64-gb/p/itmdff47f4b2907b?pid=MOBFUFTCKCPHZTQX,Redmi,14999,18999,21,27792,2241,MOBFUFTCKCPHZTQX,4.4,6 GB
"BlackZone TURBO 4G (Green, 16 GB)",https://www.flipkart.com/blackzone-turbo-4g-green-16-gb/p/itm5ffd135d50f02?pid=MOBFUFYYZUAPEGYC,BlackZone,6029,6029,0,154,12,MOBFUFYYZUAPEGYC,3.2,2 GB
"SAMSUNG Galaxy M01s (Gray, 32 GB)",https://www.flipkart.com/samsung-galaxy-m01s-gray-32-gb/p/itm4c2b9eb29cf24?pid=MOBFUG5ZAXZNGGZN,SAMSUNG,9249,10673,13,524,35,MOBFUG5ZAXZNGGZN,4.2,3 GB
"Itel Vision1 (Gradation Green, 32 GB)",https://www.flipkart.com/itel-vision1-gradation-green-32-gb/p/itmabec72dce88ad?pid=MOBFUHBY5HM4VRHS,Itel,6549,8299,21,18990,1664,MOBFUHBY5HM4VRHS,4.1,3 GB
"Itel Vision1 (Gradation Blue, 32 GB)",https://www.flipkart.com/itel-vision1-gradation-blue-32-gb/p/itmabec72dce88ad?pid=MOBFUHBYHAYCKA3J,Itel,6549,8299,21,18990,1664,MOBFUHBYHAYCKA3J,4.1,3 GB
"Redmi Note 9 (Scarlet Red, 64 GB)",https://www.flipkart.com/redmi-note-9-scarlet-red-64-gb/p/itm12201c2ee63e5?pid=MOBFUJE7WGKY7AER,Redmi,13499,13499,0,18701,1397,MOBFUJE7WGKY7AER,4.3,4 GB
"OPPO A52 (Twilight Black, 128 GB)",https://www.flipkart.com/oppo-a52-twilight-black-128-gb/p/itmcc156b0eb6e2a?pid=MOBFUJHD48JGWHGX,OPPO,18999,18999,0,122,11,MOBFUJHD48JGWHGX,4.4,8 GB
"OPPO A52 (Twilight Black, 128 GB)",https://www.flipkart.com/oppo-a52-twilight-black-128-gb/p/itmcc156b0eb6e2a?pid=MOBFUJHDFRWTJTS9,OPPO,13858,13858,0,44917,3160,MOBFUJHDFRWTJTS9,4.4,4 GB
"OPPO A52 (Stream White, 128 GB)",https://www.flipkart.com/oppo-a52-stream-white-128-gb/p/itmcc156b0eb6e2a?pid=MOBFUJHDKBSEUSEZ,OPPO,18888,18888,0,122,11,MOBFUJHDKBSEUSEZ,4.4,8 GB
"OPPO A52 (Stream White, 128 GB)",https://www.flipkart.com/oppo-a52-stream-white-128-gb/p/itmcc156b0eb6e2a?pid=MOBFUJHDSGWZQFUJ,OPPO,14800,14800,0,44917,3160,MOBFUJHDSGWZQFUJ,4.4,4 GB
"Ismart i1 Supreme (Red, 32 GB)",https://www.flipkart.com/ismart-i1-supreme-red-32-gb/p/itm1c61a88e2f3b0?pid=MOBFUKH5QE8GCJ9Z,Ismart,5399,6999,22,219,10,MOBFUKH5QE8GCJ9Z,2.8,2 GB
"Ismart i1 Supreme (Black, 32 GB)",https://www.flipkart.com/ismart-i1-supreme-black-32-gb/p/itm1c61a88e2f3b0?pid=MOBFUKH62YH68GUN,Ismart,5190,5190,0,215,9,MOBFUKH62YH68GUN,2.8,2 GB
"SAMSUNG Galaxy Note 20 (Mystic Blue, 256 GB)",https://www.flipkart.com/samsung-galaxy-note-20-mystic-blue-256-gb/p/itm02d10969ce115?pid=MOBFUKHDNAZGZUAZ,SAMSUNG,77999,86000,9,63,6,MOBFUKHDNAZGZUAZ,4.4,8 GB
"Tecno SPARK 6 AIR (COMET BLACK, 32 GB)",https://www.flipkart.com/tecno-spark-6-air-comet-black-32-gb/p/itm6a812335b0142?pid=MOBFUKTGFAQNECZA,Tecno,8599,8599,0,1478,116,MOBFUKTGFAQNECZA,4.2,2 GB
"Redmi Note 9 (Scarlet Red, 128 GB)",https://www.flipkart.com/redmi-note-9-scarlet-red-128-gb/p/itm12201c2ee63e5?pid=MOBFUNP3DYNG7HX2,Redmi,14979,18999,21,2852,192,MOBFUNP3DYNG7HX2,4.3,6 GB
"GIONEE Max (Royal Blue, 32 GB)",https://www.flipkart.com/gionee-max-royal-blue-32-gb/p/itm9c57c2a56c825?pid=MOBFUPX9JGGGHJQR,GIONEE,4999,7990,37,53209,5169,MOBFUPX9JGGGHJQR,4.1,2 GB
"GIONEE Max (Black, 32 GB)",https://www.flipkart.com/gionee-max-black-32-gb/p/itm9c57c2a56c825?pid=MOBFUPX9JR5PE7BB,GIONEE,4999,7990,37,53505,5201,MOBFUPX9JR5PE7BB,4.1,2 GB
"GIONEE Max (Red, 32 GB)",https://www.flipkart.com/gionee-max-red-32-gb/p/itm9c57c2a56c825?pid=MOBFUPX9KHUXY9HZ,GIONEE,4999,7990,37,53209,5169,MOBFUPX9KHUXY9HZ,4.1,2 GB
"Tecno SPARK 6 AIR (OCEAN BLUE, 32 GB)",https://www.flipkart.com/tecno-spark-6-air-ocean-blue-32-gb/p/itm6a812335b0142?pid=MOBFUQS5X3PGBYJZ,Tecno,8490,8490,0,1478,116,MOBFUQS5X3PGBYJZ,4.2,2 GB
"OPPO A53 (Electric Black, 64 GB)",https://www.flipkart.com/oppo-a53-electric-black-64-gb/p/itm07f9e9526bfac?pid=MOBFURAQTCYSY3GW,OPPO,12990,15990,18,19603,1223,MOBFURAQTCYSY3GW,4.4,4 GB
"Google Pixel 4a (Just Black, 128 GB)",https://www.flipkart.com/google-pixel-4a-just-black-128-gb/p/itm023b9677aa45d?pid=MOBFUSBNAZGY7HQU,Google,31999,31999,0,15802,3015,MOBFUSBNAZGY7HQU,4.6,6 GB
"Redmi 9 Prime (Matte Black, 64 GB)",https://www.flipkart.com/redmi-9-prime-matte-black-64-gb/p/itmbaf295a5663c2?pid=MOBFUSCC57HCZGKG,Redmi,9499,11999,20,83744,5634,MOBFUSCC57HCZGKG,4.4,4 GB
"Redmi 9 Prime (Matte Black, 128 GB)",https://www.flipkart.com/redmi-9-prime-matte-black-128-gb/p/itm895b9d613bda7?pid=MOBFUSED4AYBFUVH,Redmi,12999,12999,0,84302,5682,MOBFUSED4AYBFUVH,4.4,4 GB
"Redmi 9 Prime (Mint Green, 64 GB)",https://www.flipkart.com/redmi-9-prime-mint-green-64-gb/p/itmcccb4b3a6c2e0?pid=MOBFUSEP5YQJK4RE,Redmi,9499,11999,20,83744,5634,MOBFUSEP5YQJK4RE,4.4,4 GB
"Redmi Note 9 Pro (Glacier White, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-glacier-white-128-gb/p/itma84d60532d415?pid=MOBFUSGFZDDJHWMG,Redmi,14860,14895,0,19377,1380,MOBFUSGFZDDJHWMG,4.4,4 GB
"Redmi 9 Prime (Mint Green, 128 GB)",https://www.flipkart.com/redmi-9-prime-mint-green-128-gb/p/itm13bf58a90dc8d?pid=MOBFUT5YRUHBGQH3,Redmi,12782,12782,0,84302,5682,MOBFUT5YRUHBGQH3,4.4,4 GB
"Redmi 9 Prime (Space Blue, 64 GB)",https://www.flipkart.com/redmi-9-prime-space-blue-64-gb/p/itmddf6787a707d2?pid=MOBFUT9M84NDDYQN,Redmi,9499,11999,20,83744,5634,MOBFUT9M84NDDYQN,4.4,4 GB
"Redmi 9 Prime (Space Blue, 128 GB)",https://www.flipkart.com/redmi-9-prime-space-blue-128-gb/p/itm6411204254eba?pid=MOBFUT9YYVEXJHF2,Redmi,12999,13999,7,84302,5682,MOBFUT9YYVEXJHF2,4.4,4 GB
"Redmi 9 Prime (Sunrise Flare, 64 GB)",https://www.flipkart.com/redmi-9-prime-sunrise-flare-64-gb/p/itmf39267de2a027?pid=MOBFUTBVDZHZSG2P,Redmi,9499,11999,20,83744,5634,MOBFUTBVDZHZSG2P,4.4,4 GB
"Redmi 9 Prime (Sunrise Flare, 128 GB)",https://www.flipkart.com/redmi-9-prime-sunrise-flare-128-gb/p/itma4080b3c16a0b?pid=MOBFUTCX7GZMWPHZ,Redmi,13145,13999,6,84303,5682,MOBFUTCX7GZMWPHZ,4.4,4 GB
"ViVO Y20 (Obsidian Black, 64 GB)",https://www.flipkart.com/vivo-y20-obsidian-black-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8S63ZM4UET,ViVO,12990,16990,23,14496,849,MOBFUU8S63ZM4UET,4.4,4 GB
"ViVO Y20 (Purist Blue, 64 GB)",https://www.flipkart.com/vivo-y20-purist-blue-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SGHTDYC6F,ViVO,12880,13299,3,14496,849,MOBFUU8SGHTDYC6F,4.4,4 GB
"ViVO Y20 (Obsidian Black, 64 GB)",https://www.flipkart.com/vivo-y20-obsidian-black-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SHFGSBHJZ,ViVO,16999,16999,0,3889,262,MOBFUU8SHFGSBHJZ,4.4,6 GB
"ViVO Y20i (Nebula Blue, 64 GB)",https://www.flipkart.com/vivo-y20i-nebula-blue-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SHSR3ZBWT,ViVO,11490,15490,25,7805,543,MOBFUU8SHSR3ZBWT,4.4,3 GB
"ViVO Y20i (Dawn White, 64 GB)",https://www.flipkart.com/vivo-y20i-dawn-white-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SKVMCX8FE,ViVO,11490,15490,25,7805,543,MOBFUU8SKVMCX8FE,4.4,3 GB
"ViVO Y20 (Purist Blue, 64 GB)",https://www.flipkart.com/vivo-y20-purist-blue-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SRWDJH3RA,ViVO,16999,16999,0,3889,262,MOBFUU8SRWDJH3RA,4.4,6 GB
"ViVO Y20 (Dawn White, 64 GB)",https://www.flipkart.com/vivo-y20-dawn-white-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SYDFBEASK,ViVO,12990,16990,23,14496,849,MOBFUU8SYDFBEASK,4.4,4 GB
"Tecno Spark Power 2 Air (Cosmic Shine, 32 GB)",https://www.flipkart.com/tecno-spark-power-2-air-cosmic-shine-32-gb/p/itm129ff186c0d7e?pid=MOBFUUMFCR9HZGGU,Tecno,7999,9999,20,16888,1430,MOBFUUMFCR9HZGGU,4.3,3 GB
"Tecno Spark Go 2020 (Ice jadeite, 32 GB)",https://www.flipkart.com/tecno-spark-go-2020-ice-jadeite-32-gb/p/itm20952ffa1051d?pid=MOBFUUMFF38GKKHJ,Tecno,6999,7999,12,39844,3828,MOBFUUMFF38GKKHJ,4.4,2 GB
"Tecno Spark Go 2020 (Mystery White, 32 GB)",https://www.flipkart.com/tecno-spark-go-2020-mystery-white-32-gb/p/itm20952ffa1051d?pid=MOBFUUMFZBMMHEPC,Tecno,6999,7999,12,39844,3828,MOBFUUMFZBMMHEPC,4.4,2 GB
"Tecno Spark Go 2020 (Aqua Blue, 32 GB)",https://www.flipkart.com/tecno-spark-go-2020-aqua-blue-32-gb/p/itm20952ffa1051d?pid=MOBFUUMFZMP8PUY3,Tecno,6999,7999,12,39844,3828,MOBFUUMFZMP8PUY3,4.4,2 GB
"Redmi Note 9 Pro (Aurora Blue, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-aurora-blue-128-gb/p/itma84d60532d415?pid=MOBFUUN6B5XSFYXT,Redmi,15495,15495,0,19377,1380,MOBFUUN6B5XSFYXT,4.4,4 GB
"Infinix Hot 9 (Quetzal Cyan, 64 GB)",https://www.flipkart.com/infinix-hot-9-quetzal-cyan-64-gb/p/itm9d816e65b5dc4?pid=MOBFUXN5NCFVFXGQ,Infinix,9499,11999,20,106155,7783,MOBFUXN5NCFVFXGQ,4.4,4 GB
"ASUS ROG Phone 3 (Black, 128 GB)",https://www.flipkart.com/asus-rog-phone-3-black-128-gb/p/itmf8623d755871d?pid=MOBFUXPBV3TFMPAH,ASUS,45999,57999,20,2996,520,MOBFUXPBV3TFMPAH,4.4,12 GB
"Zen Admire Shine (Gold, 8 GB)",https://www.flipkart.com/zen-admire-shine-gold-8-gb/p/itme9d0a3d1edfa6?pid=MOBFUYMDSCQKZFHG,Zen,3499,3499,0,909,134,MOBFUYMDSCQKZFHG,3.4,1 GB
"SAMSUNG Galaxy M31s (Mirage Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-m31s-mirage-blue-128-gb/p/itmad022b9abd4b6?pid=MOBFUYMQUW5EKE7R,SAMSUNG,19577,20672,5,849,69,MOBFUYMQUW5EKE7R,4.3,6 GB
"BlackZone UNI 4G (AURORA BLUE, 16 GB)",https://www.flipkart.com/blackzone-uni-4g-aurora-blue-16-gb/p/itmd9c3c321687d7?pid=MOBFUYP5CKQNKGYA,BlackZone,5799,5899,1,132,11,MOBFUYP5CKQNKGYA,3.3,2 GB
"BlackZone TURBO 4G (Blue, 16 GB)",https://www.flipkart.com/blackzone-turbo-4g-blue-16-gb/p/itm5ffd135d50f02?pid=MOBFUYP6D3RF9GFS,BlackZone,6029,6029,0,154,12,MOBFUYP6D3RF9GFS,3.2,2 GB
"SAMSUNG Galaxy M31 (Ocean Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-m31-ocean-blue-128-gb/p/itm1e7ce328b07b6?pid=MOBFUYQTFBAYCFKG,SAMSUNG,19398,19900,2,702,46,MOBFUYQTFBAYCFKG,4.3,8 GB
"realme 7 (Mist Blue, 128 GB)",https://www.flipkart.com/realme-7-mist-blue-128-gb/p/itme55d08631f19b?pid=MOBFUYUN2YDKVEHE,realme,15499,20999,26,70563,6987,MOBFUYUN2YDKVEHE,4.3,8 GB
"realme 7 Pro (Mirror Silver, 128 GB)",https://www.flipkart.com/realme-7-pro-mirror-silver-128-gb/p/itm72f96fb9b13c3?pid=MOBFUYUNBFV7PZZV,realme,19999,20999,4,74499,7635,MOBFUYUNBFV7PZZV,4.4,6 GB
"realme 7 (Mist White, 64 GB)",https://www.flipkart.com/realme-7-mist-white-64-gb/p/itme55d08631f19b?pid=MOBFUYUNDSH7NMVT,realme,13499,17999,25,226402,22321,MOBFUYUNDSH7NMVT,4.3,6 GB
"realme 7 (Mist White, 128 GB)",https://www.flipkart.com/realme-7-mist-white-128-gb/p/itme55d08631f19b?pid=MOBFUYUNHENTTY9M,realme,15499,20999,26,70563,6987,MOBFUYUNHENTTY9M,4.3,8 GB
"realme 7 Pro (Mirror Silver, 128 GB)",https://www.flipkart.com/realme-7-pro-mirror-silver-128-gb/p/itm72f96fb9b13c3?pid=MOBFUYUNHWMMNAPE,realme,21999,22999,4,30176,2917,MOBFUYUNHWMMNAPE,4.4,8 GB
"realme 7 (Mist Blue, 64 GB)",https://www.flipkart.com/realme-7-mist-blue-64-gb/p/itme55d08631f19b?pid=MOBFUYUNMB7CUZH3,realme,13499,17999,25,226402,22321,MOBFUYUNMB7CUZH3,4.3,6 GB
"realme 7 Pro (Mirror Blue, 128 GB)",https://www.flipkart.com/realme-7-pro-mirror-blue-128-gb/p/itm72f96fb9b13c3?pid=MOBFUYUNRDGSC4XF,realme,21999,22999,4,30176,2917,MOBFUYUNRDGSC4XF,4.4,8 GB
"realme 7 Pro (Mirror Blue, 128 GB)",https://www.flipkart.com/realme-7-pro-mirror-blue-128-gb/p/itm72f96fb9b13c3?pid=MOBFUYUNYA4FWDRE,realme,19999,20999,4,74499,7635,MOBFUYUNYA4FWDRE,4.4,6 GB
"SAMSUNG M31s (Mirage Blue, 128 GB)",https://www.flipkart.com/samsung-m31s-mirage-blue-128-gb/p/itm3c444f9c5c566?pid=MOBFUZYBUZWNKB6G,SAMSUNG,25990,25990,0,154,10,MOBFUZYBUZWNKB6G,4.2,8 GB
"Redmi Note 9 Pro (Interstellar Black, 128 GB)",https://www.flipkart.com/redmi-note-9-pro-interstellar-black-128-gb/p/itm0418537d115ba?pid=MOBFUZYNSYP64TQK,Redmi,14350,14699,2,19377,1380,MOBFUZYNSYP64TQK,4.4,4 GB
"SAMSUNG Galaxy M31s (Mirage Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-m31s-mirage-black-128-gb/p/itmb9b4be5c16ee2?pid=MOBFV25HNQP3VNGP,SAMSUNG,19480,19979,2,849,69,MOBFV25HNQP3VNGP,4.3,6 GB
"Redmi Note 9 (Scarlet Red, 128 GB)",https://www.flipkart.com/redmi-note-9-scarlet-red-128-gb/p/itm12201c2ee63e5?pid=MOBFV2B5ZWXCGXRJ,Redmi,13900,14350,3,18632,1393,MOBFV2B5ZWXCGXRJ,4.3,4 GB
"Nokia 5.3 (CHARCOAL, 64 GB)",https://www.flipkart.com/nokia-5-3-charcoal-64-gb/p/itm08198850cb16c?pid=MOBFV2D5AHAMAFJU,Nokia,11999,11999,0,71,5,MOBFV2D5AHAMAFJU,3.6,4 GB
"Redmi 9 (Sporty Orange, 64 GB)",https://www.flipkart.com/redmi-9-sporty-orange-64-gb/p/itm4fb151383983b?pid=MOBFV5FPCJC9ZKRB,Redmi,9079,9199,1,10598,638,MOBFV5FPCJC9ZKRB,4.2,4 GB
"Redmi 9 (Sky Blue, 128 GB)",https://www.flipkart.com/redmi-9-sky-blue-128-gb/p/itm4fb151383983b?pid=MOBFV5FPGQPG9CEZ,Redmi,10289,10397,1,10598,638,MOBFV5FPGQPG9CEZ,4.2,4 GB
"Redmi 9 (Sky Blue, 64 GB)",https://www.flipkart.com/redmi-9-sky-blue-64-gb/p/itm4fb151383983b?pid=MOBFV5FPUS8UHG9H,Redmi,9078,9281,2,10598,638,MOBFV5FPUS8UHG9H,4.2,4 GB
"I Kall K3 (blue and sea blue, 16 GB)",https://www.flipkart.com/kall-k3-blue-sea-blue-16-gb/p/itm62176c31413eb?pid=MOBFV5G3YEMNGGHW,IKall,4849,5299,8,4111,443,MOBFV5G3YEMNGGHW,3.1,2 GB
"I Kall K3 (Red, 16 GB)",https://www.flipkart.com/kall-k3-red-16-gb/p/itm62176c31413eb?pid=MOBFV5H5H5KSGVKA,IKall,4849,5099,4,4111,443,MOBFV5H5H5KSGVKA,3.1,2 GB
"I Kall K4 PLUS (Blue, 64 GB)",https://www.flipkart.com/kall-k4-plus-blue-64-gb/p/itm6fdc8cbb1024a?pid=MOBFV5MV6WG3RBAA,IKall,5722,5722,0,717,52,MOBFV5MV6WG3RBAA,3.1,4 GB
"I Kall K800 (Gold, 16 GB)",https://www.flipkart.com/kall-k800-gold-16-gb/p/itm8aa61948f9532?pid=MOBFV5NTZVDHMZZ6,IKall,4999,4999,0,544,45,MOBFV5NTZVDHMZZ6,3.5,2 GB
"SAMSUNG Galaxy F41 (Fusion Green, 128 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-green-128-gb/p/itma41850a2f9e19?pid=MOBFV5PWEX7WJS7R,SAMSUNG,16499,20999,21,249339,29629,MOBFV5PWEX7WJS7R,4.3,6 GB
"SAMSUNG Galaxy F41 (Fusion Blue, 128 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-blue-128-gb/p/itm4769d0667cdf9?pid=MOBFV5PWG5MGD4CF,SAMSUNG,16499,20999,21,249339,29629,MOBFV5PWG5MGD4CF,4.3,6 GB
"SAMSUNG Galaxy F41 (Fusion Black, 64 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-black-64-gb/p/itmde5e6cd41fc4d?pid=MOBFV5PWGEVNPWS2,SAMSUNG,14999,19999,25,248989,29599,MOBFV5PWGEVNPWS2,4.3,6 GB
"SAMSUNG Galaxy F41 (Fusion Blue, 64 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-blue-64-gb/p/itmcdc5e93b44d55?pid=MOBFV5PWHRYTYYJF,SAMSUNG,14999,19999,25,249339,29629,MOBFV5PWHRYTYYJF,4.3,6 GB
"SAMSUNG Galaxy F41 (Fusion Black, 128 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-black-128-gb/p/itme88b8042fe996?pid=MOBFV5PWUHRY2MZZ,SAMSUNG,16499,20999,21,249339,29629,MOBFV5PWUHRY2MZZ,4.3,6 GB
"SAMSUNG Galaxy F41 (Fusion Green, 64 GB)",https://www.flipkart.com/samsung-galaxy-f41-fusion-green-64-gb/p/itmce548f0500d55?pid=MOBFV5PWXJRV9WZZ,SAMSUNG,14999,19999,25,248989,29599,MOBFV5PWXJRV9WZZ,4.3,6 GB
"Itel VISION1 (GRADATION GREEN, 32 GB)",https://www.flipkart.com/itel-vision1-gradation-green-32-gb/p/itmabec72dce88ad?pid=MOBFV6FGB3MXFQN4,Itel,6598,6598,0,168,17,MOBFV6FGB3MXFQN4,4.1,2 GB
"Tecno Spark 5 (Orange, 32 GB)",https://www.flipkart.com/tecno-spark-5-orange-32-gb/p/itmd4793a03daf0b?pid=MOBFV6HNW4F83RJZ,Tecno,8490,8490,0,41,4,MOBFV6HNW4F83RJZ,4.2,2 GB
"Infinix Smart 4 Plus (Quetzal Cyan, 32 GB)",https://www.flipkart.com/infinix-smart-4-plus-quetzal-cyan-32-gb/p/itmd387f45cb474a?pid=MOBFV7T5SGFERDQB,Infinix,7999,9999,20,145974,12582,MOBFV7T5SGFERDQB,4.4,3 GB
"I Kall K800 (Red, 16 GB)",https://www.flipkart.com/kall-k800-red-16-gb/p/itm7017da6479259?pid=MOBFV7WTQ77HPT22,IKall,4999,4999,0,546,45,MOBFV7WTQ77HPT22,3.5,2 GB
"I Kall K800 (Blue, 16 GB)",https://www.flipkart.com/kall-k800-blue-16-gb/p/itm7017da6479259?pid=MOBFV7XEYHSZ3GHZ,IKall,4999,4999,0,546,45,MOBFV7XEYHSZ3GHZ,3.5,2 GB
"REDMI 9i (Midnight Black, 64 GB)",https://www.flipkart.com/redmi-9i-midnight-black-64-gb/p/itm15c585b87d780?pid=MOBFV8RYKWQ3HACE,Redmi,7999,9999,20,240117,13632,MOBFV8RYKWQ3HACE,4.3,4 GB
